"doi","journal","url","editor","received","accepted","online","final_version","issue","first_decision","second_decision","third_decision","fourth_decision","preprint","issueonline","revised1","revised2","revised3","revised4","error"
"10.1371/journal.pone.0064639","PLoS ONE",NA,"Just Cebrian",2012-12-19,2013-04-15,2013-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0009677","PLoS ONE",NA,"Hans Henrik Bruun",2009-10-28,2010-02-24,2010-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0081466","PLoS ONE",NA,"Fei-Hai Yu",2013-05-15,2013-10-14,2013-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0026785","PLoS ONE",NA,"Enrico Scalas",2011-05-19,2011-10-04,2011-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0030991","PLoS ONE",NA,"Ben Bond-Lamberty",2011-07-25,2011-12-29,2012-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0064479","PLoS ONE",NA,"David R Andes",2012-11-05,2013-04-15,2013-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0051844","PLoS ONE",NA,"Jonathan A Coles",2012-06-24,2012-11-05,2013-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0077110","PLoS ONE",NA,"Andrew A Farke",2013-05-05,2013-09-04,2013-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.0060054","PLoS Biology",NA,"none",NA,NA,2008-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0094236","PLoS ONE",NA,"Vasu D Appanna",2013-12-16,2014-03-13,2014-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0018581","PLoS ONE",NA,"Stephen G Willis",2010-07-30,2011-03-10,2011-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0027645","PLoS ONE",NA,"Ben Bond-Lamberty",2011-04-01,2011-10-21,2011-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0010378","PLoS ONE",NA,"Owen Petchey",2009-07-25,2010-03-27,2010-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0094742","PLoS ONE",NA,"Konstantinos I Stergiou",2013-05-03,2014-03-20,2014-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0006187","PLoS ONE",NA,"Wayne M Getz",2009-04-01,2009-06-15,2009-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0056678","PLoS ONE",NA,"Jeff Ollerton",2012-07-17,2013-01-16,2013-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0090369","PLoS ONE",NA,"Nina Farwig",2013-10-17,2014-02-03,2014-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0090474","PLoS ONE",NA,"Peter Shaw",2013-10-19,2014-02-03,2014-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0065258","PLoS ONE",NA,"Matteo Convertino",2013-02-22,2013-04-27,2013-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0061145","PLoS ONE",NA,"Claudia Mettke-Hofmann",2012-08-23,2013-03-07,2013-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0048522","PLoS ONE",NA,"Brian R MacKenzie",2012-06-10,2012-09-26,2012-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0031782","PLoS ONE",NA,"Ben Bond-Lamberty",2011-06-30,2012-01-19,2012-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0073660","PLoS ONE",NA,"Jerome Chave",2013-05-23,2013-07-21,2013-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0014717","PLoS ONE",NA,"Thomas Bell",2010-07-27,2011-02-01,2011-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0098535","PLoS ONE",NA,"Gabriele Sorci",2013-11-01,2014-05-05,2014-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0056646","PLoS ONE",NA,"David L Kirchman",2012-11-06,2013-01-11,2013-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0065101","PLoS ONE",NA,"Martin Krkosek",2012-10-05,2013-04-22,2013-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0018997","PLoS ONE",NA,"Richard K F Unsworth",NA,NA,2011-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.1000178","PLoS Biology",NA,"Michel Loreau",2009-03-20,2009-07-15,2009-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0019083","PLoS ONE",NA,"Guy Smagghe",2010-12-16,2011-03-15,2011-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0077917","PLoS ONE",NA,"Philippe Archambault",2013-05-07,2013-09-14,2013-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0023254","PLoS ONE",NA,"Brock Fenton",2011-05-06,2011-07-12,2011-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0077735","PLoS ONE",NA,"Dante R Chialvo",2013-06-04,2013-09-10,2013-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.0030222","PLoS Biology",NA,"Georgina M Mace",2004-10-06,2005-04-21,2005-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.0030253","PLoS Biology",NA,"none",NA,NA,2005-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0022041","PLoS ONE",NA,"Martin Solan",2011-04-01,2011-06-14,2011-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0005214","PLoS ONE",NA,"Pawel Michalak",2008-12-26,2009-03-11,2009-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0071489","PLoS ONE",NA,"Vishal Shah",2013-05-14,2013-07-05,2013-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0084101","PLoS ONE",NA,"Morag Mcdonald",2013-06-17,2013-11-12,2013-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0058941","PLoS ONE",NA,"Christopher Fulton",2012-07-20,2013-02-11,2013-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0075700","PLoS ONE",NA,"Martin Krkosek",2012-11-13,2013-08-20,2013-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0038007","PLoS ONE",NA,"Matt Hayward",2011-11-18,2012-05-01,2012-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0075718","PLoS ONE",NA,"Maura Geraldine Chapman",2013-05-25,2013-08-16,2013-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0079853","PLoS ONE",NA,"Paul Adam",2013-06-17,2013-09-24,2013-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0050597","PLoS ONE",NA,"Jack Anthony Gilbert",2012-08-03,2012-10-24,2012-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0000078","PLoS ONE",NA,"Rob Freckleton",2006-08-07,2006-11-03,2006-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0012414","PLoS ONE",NA,"Niyaz Ahmed",2010-06-30,2010-07-09,2010-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0062825","PLoS ONE",NA,"Jon Moen",2012-12-24,2013-03-26,2013-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0083824","PLoS ONE",NA,"Ben Bond-Lamberty",2013-07-26,2013-11-08,2013-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0016805","PLoS ONE",NA,"Francisco Rodriguez-Valera",2010-10-04,2010-12-31,2011-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0088070","PLoS ONE",NA,"Vishal Shah",2013-04-25,2014-01-05,2014-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0012569","PLoS ONE",NA,"Jerome Chave",2010-06-18,2010-07-27,2010-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0054530","PLoS ONE",NA,"Nathan G Swenson",2012-03-02,2012-12-13,2013-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0083965","PLoS ONE",NA,"Randi D Rotjan",2013-05-21,2013-10-13,2014-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0004095","PLoS ONE",NA,"Eshel Ben-Jacob",2008-04-28,2008-12-02,2009-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0087975","PLoS ONE",NA,"Shuijin Hu",2013-09-27,2014-01-02,2014-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0023576","PLoS ONE",NA,"Justin Wright",2011-03-16,2011-07-20,2011-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0015143","PLoS ONE",NA,"Stuart A Sandin",2010-08-27,2010-10-24,2010-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0023545","PLoS ONE",NA,"Matthias Rillig",2011-06-10,2011-07-19,2011-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0086560","PLoS ONE",NA,"Zaid Abdo",2013-06-06,2013-12-11,2014-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0086604","PLoS ONE",NA,"Ben Bond-Lamberty",2013-11-27,2013-12-16,2014-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0098980","PLoS ONE",NA,"Walter Salzburger",2013-10-16,2014-05-09,2014-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0086598","PLoS ONE",NA,"Cedric Sueur",2013-08-05,2013-12-13,2014-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0027791","PLoS ONE",NA,"Hans Henrik Bruun",2011-03-31,2011-10-25,2011-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0035978","PLoS ONE",NA,"William J Etges",2011-12-12,2012-03-24,2012-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0077962","PLoS ONE",NA,"Stephen C Pratt",2013-03-10,2013-09-06,2013-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0086571","PLoS ONE",NA,"Brock Fenton",2013-07-25,2013-12-11,2014-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0057027","PLoS ONE",NA,"James F Cahill",2012-07-13,2013-01-21,2013-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0019374","PLoS ONE",NA,"Andrew Hector",2010-10-12,2011-04-04,2011-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0023459","PLoS ONE",NA,"Jane Catherine Stout",2011-04-22,2011-07-18,2011-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0082274","PLoS ONE",NA,"Bryan A White",2013-02-28,2013-10-28,2013-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0065435","PLoS ONE",NA,"Frederic Guichard",2013-01-02,2013-04-24,2013-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0056979","PLoS ONE",NA,"Diego Fontaneto",2012-10-26,2013-01-16,2013-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0065357","PLoS ONE",NA,"Mark S Boyce",2012-10-10,2013-04-25,2013-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0097110","PLoS ONE",NA,"Mari Moora",2014-01-29,2014-04-15,2014-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0063678","PLoS ONE",NA,"Francesco de Bello",2012-10-04,2013-04-08,2013-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pmed.1000303","PLoS Medicine",NA,"none",NA,NA,2010-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0050969","PLoS ONE",NA,"Jack Anthony Gilbert",2012-08-06,2012-10-29,2012-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0042651","PLoS ONE",NA,"Jack Anthony Gilbert",2012-05-29,2012-07-09,2012-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0025937","PLoS ONE",NA,"Andre Chiaradia",2011-04-20,2011-09-14,2011-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0000444","PLoS ONE",NA,"Jerome Chave",2007-01-03,2007-04-24,2007-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0084847","PLoS ONE",NA,"Frederic Marion-Poll",2013-05-16,2013-11-19,2014-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0059687","PLoS ONE",NA,"Ben Bond-Lamberty",2013-01-16,2013-02-16,2013-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0080623","PLoS ONE",NA,"Fei-Hai Yu",2013-07-19,2013-10-03,2013-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0089060","PLoS ONE",NA,"Cedric Sueur",2013-07-15,2014-01-15,2014-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0093445","PLoS ONE",NA,"Raffaella Balestrini",2013-12-11,2014-02-28,2014-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0063931","PLoS ONE",NA,"Adam J Munn",2012-11-29,2013-04-09,2013-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0055418","PLoS ONE",NA,"Ben Bond-Lamberty",2012-09-11,2012-12-22,2013-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0030396","PLoS ONE",NA,"Attila Szolnoki",2011-05-27,2011-12-15,2012-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0013088","PLoS ONE",NA,"Justin Wright",2010-01-26,2010-09-09,2010-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pcbi.1002321","PLoS Computational Biology",NA,"Lauren Ancel Meyers",2011-01-11,2011-11-07,2011-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0076389","PLoS ONE",NA,"Andrew R Dalby",2012-05-26,2013-08-30,2013-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0030314","PLoS ONE",NA,"Adam Siepielski",2011-07-09,2011-12-15,2012-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0026094","PLoS ONE",NA,"Darren Mark Evans",2011-06-13,2011-09-19,2011-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0047128","PLoS ONE",NA,"Han Y H Chen",2012-05-21,2012-09-10,2012-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0026208","PLoS ONE",NA,"Nicolas Chaline",2011-03-23,2011-09-22,2011-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0013206","PLoS ONE",NA,"Henry Harpending",2010-03-17,2010-09-10,2010-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0013113","PLoS ONE",NA,"Tamara Natasha Romanuk",2010-05-09,2010-09-03,2010-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0013115","PLoS ONE",NA,"Darren Mark Evans",2010-06-22,2010-08-31,2010-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0093195","PLoS ONE",NA,"Matt Hayward",2013-08-21,2014-03-03,2014-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0080535","PLoS ONE",NA,"Eric Gordon Lamb",2013-06-19,2013-10-14,2013-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0017356","PLoS ONE",NA,"Simon Thrush",2010-11-04,2011-01-28,2011-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0043130","PLoS ONE",NA,"Andreas Fahlman",2012-03-08,2012-07-17,2012-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0000908","PLoS ONE",NA,"Jerome Chave",2007-04-13,2007-08-28,2007-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.0030394","PLoS Biology",NA,"none",NA,NA,2005-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0080968","PLoS ONE",NA,"Diego Fontaneto",2013-04-24,2013-10-08,2013-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0059959","PLoS ONE",NA,"Sharyn Jane Goldstien",2012-12-04,2013-02-20,2013-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0085154","PLoS ONE",NA,"Tobias Deschner",2013-07-22,2013-11-23,2013-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0038876","PLoS ONE",NA,"Rohan H Clarke",2012-01-30,2012-05-14,2012-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0008932","PLoS ONE",NA,"Sean Rands",2009-06-17,2010-01-12,2010-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0042950","PLoS ONE",NA,"Konstantinos I Stergiou",2012-03-06,2012-07-16,2012-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0093507","PLoS ONE",NA,"Mehrdad Hajibabaei",2013-10-28,2014-03-07,2014-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0026263","PLoS ONE",NA,"Niyaz Ahmed",2011-06-01,2011-09-23,2011-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0030664","PLoS ONE",NA,"Michael Somers",2011-06-28,2011-12-22,2012-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0017645","PLoS ONE",NA,"Jorg Langowski",2010-11-02,2011-02-09,2011-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0068278","PLoS ONE",NA,"Jean Thioulouse",2012-11-01,2013-05-31,2013-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0068272","PLoS ONE",NA,"Diego Fontaneto",2013-01-21,2013-05-28,2013-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0013222","PLoS ONE",NA,"Anna Dornhaus",2010-04-06,2010-08-06,2010-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0055433","PLoS ONE",NA,"Minna-Maarit Kytoviita",2012-06-26,2012-12-23,2013-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0008907","PLoS ONE",NA,"Steven J Bograd",2009-10-23,2010-01-04,2010-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0060004","PLoS ONE",NA,"Jordi Moya-Larano",2012-07-09,2013-02-24,2013-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0089346","PLoS ONE",NA,"Jin Chen",2013-10-31,2014-01-18,2014-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0009100","PLoS ONE",NA,"Dennis Marinus Hansen",2009-11-18,2010-01-14,2010-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0072497","PLoS ONE",NA,"Maria Anisimova",2012-09-19,2013-07-16,2013-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0088798","PLoS ONE",NA,"Danilo Russo",2013-09-27,2014-01-13,2014-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0088635","PLoS ONE",NA,"Roger Pradel",2013-07-17,2014-01-15,2014-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0059342","PLoS ONE",NA,"Gabriele Berg",2012-11-02,2013-02-13,2013-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0092950","PLoS ONE",NA,"Nei Moreira",2013-09-03,2014-02-27,2014-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0067973","PLoS ONE",NA,"Corrie S Moreau",2013-04-15,2013-05-23,2013-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0059425","PLoS ONE",NA,"Corrie S Moreau",2012-11-02,2013-02-14,2013-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pcbi.1002017","PLoS Computational Biology",NA,"Van Savage",2010-09-26,2011-01-29,2011-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0059437","PLoS ONE",NA,"Gabriele Sorci",2012-11-02,2013-02-14,2013-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0038363","PLoS ONE",NA,"Wayne M Getz",2011-10-10,2012-05-04,2012-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0063524","PLoS ONE",NA,"Zhengguang Zhang",2012-08-09,2013-04-06,2013-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0025883","PLoS ONE",NA,"Lucas J Stal",2011-05-24,2011-09-13,2011-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0071986","PLoS ONE",NA,"Han Y H Chen",2013-03-22,2013-07-06,2013-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0038437","PLoS ONE",NA,"Juan A A~nel",2011-07-01,2012-05-09,2012-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0042753","PLoS ONE",NA,"Paul Sunnucks",2012-04-20,2012-07-11,2012-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0025986","PLoS ONE",NA,"Juergen Kroymann",2011-05-07,2011-09-15,2011-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0025891","PLoS ONE",NA,"Anna Traveset",2011-06-11,2011-09-12,2011-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0076167","PLoS ONE",NA,"Raphael Arlettaz",2013-03-14,2013-08-21,2013-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0080220","PLoS ONE",NA,"Carlo Ricotta",2013-03-13,2013-08-07,2013-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
