doi,journal,url,editor,received,accepted,online,final_version,issue,first_decision,second_decision,third_decision,fourth_decision,preprint,issueonline,revised1,revised2,revised3,revised4,error
10.1098/rspb.2011.1647,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1647,NA,2011-08-04,2011-09-23,2011-10-12,NA,2012-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-011-9433-y,Ecosystems,http://link.springer.com/10.1007/s10021-011-9433-y,NA,NA,NA,2011-03-24,NA,2011-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1627,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1627,NA,2011-08-02,2011-09-21,2011-10-12,NA,2012-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-011-9427-9,Ecosystems,http://link.springer.com/10.1007/s10021-011-9427-9,NA,NA,NA,2011-03-19,NA,2011-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1789,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1789,NA,2011-08-25,2011-09-16,2011-10-05,NA,2012-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-011-9432-z,Ecosystems,http://link.springer.com/10.1007/s10021-011-9432-z,NA,NA,NA,2011-03-19,NA,2011-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1780,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1780,NA,2011-08-24,2011-09-12,2011-10-05,NA,2012-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-011-9428-8,Ecosystems,http://link.springer.com/10.1007/s10021-011-9428-8,NA,NA,NA,2011-03-17,NA,2011-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1777,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1777,NA,2011-08-24,2011-09-14,2011-10-05,NA,2012-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-011-9430-1,Ecosystems,http://link.springer.com/10.1007/s10021-011-9430-1,NA,NA,NA,2011-03-10,NA,2011-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1773,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1773,NA,2011-08-23,2011-09-14,2011-10-05,NA,2012-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-011-9424-z,Ecosystems,http://link.springer.com/10.1007/s10021-011-9424-z,NA,NA,NA,2011-03-05,NA,2011-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1644,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1644,NA,2011-08-04,2011-09-12,2011-10-05,NA,2012-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-011-9438-6,Ecosystems,http://link.springer.com/10.1007/s10021-011-9438-6,NA,NA,NA,2011-04-19,NA,2011-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1552,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1552,NA,2011-07-28,2011-09-14,2011-10-05,NA,2012-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
